yil/ay/gun,yil,ay,ayAdi,gun,gunAdi,saat,dakika,saniye,konum,alanIsmi,tasitTipi
2024/10/24,2024,10,Ekim,24,Perşembe,21,51,52,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,51,52,kampusGiris,cikis,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,21,51,58,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,52,4,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,52,9,kampusGiris,giris,ambulance
2024/10/24,2024,10,Ekim,24,Perşembe,21,52,12,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,52,13,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,52,22,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,52,26,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,52,35,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,52,36,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,52,44,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,52,50,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,52,55,kampusGiris,cikis,van
2024/10/24,2024,10,Ekim,24,Perşembe,21,52,57,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,52,58,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,53,15,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,53,35,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,53,44,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,21,53,47,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,53,54,kampusGiris,giris,van
2024/10/24,2024,10,Ekim,24,Perşembe,21,54,4,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,54,22,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,54,25,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,54,27,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,54,30,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,54,42,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,54,45,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,54,48,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,54,57,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,55,2,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,55,3,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,55,37,kampusGiris,cikis,bus
2024/10/24,2024,10,Ekim,24,Perşembe,21,55,39,kampusGiris,giris,bus
2024/10/24,2024,10,Ekim,24,Perşembe,21,56,3,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,56,4,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,56,15,kampusGiris,cikis,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,21,56,16,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,21,56,28,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,56,29,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,56,31,kampusGiris,giris,bus
2024/10/24,2024,10,Ekim,24,Perşembe,21,56,33,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,56,33,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,56,35,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,56,47,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,57,3,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,57,18,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,57,24,kampusGiris,giris,bus
2024/10/24,2024,10,Ekim,24,Perşembe,21,57,32,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,57,37,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,57,41,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,57,45,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,57,47,kampusGiris,cikis,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,21,57,50,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,57,52,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,57,54,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,57,54,kampusGiris,cikis,van
2024/10/24,2024,10,Ekim,24,Perşembe,21,57,55,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,58,2,kampusGiris,cikis,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,21,58,28,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,58,40,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,58,41,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,21,58,41,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,21,58,46,kampusGiris,giris,ambulance
2024/10/24,2024,10,Ekim,24,Perşembe,21,58,56,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,59,8,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,59,11,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,59,36,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,59,42,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,21,59,57,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,0,6,kampusGiris,giris,ambulance
2024/10/24,2024,10,Ekim,24,Perşembe,22,0,26,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,0,27,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,0,28,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,0,38,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,0,40,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,0,45,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,0,47,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,0,49,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,1,1,kampusGiris,cikis,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,1,2,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,1,15,kampusGiris,cikis,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,1,15,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,1,17,kampusGiris,cikis,van
2024/10/24,2024,10,Ekim,24,Perşembe,22,1,33,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,1,43,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,2,6,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,2,9,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,2,11,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,2,20,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,2,28,kampusGiris,cikis,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,2,37,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,2,42,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,2,50,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,2,52,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,2,55,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,3,19,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,3,23,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,3,26,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,3,30,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,3,33,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,3,41,kampusGiris,cikis,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,3,48,kampusGiris,giris,van
2024/10/24,2024,10,Ekim,24,Perşembe,22,4,9,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,4,11,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,4,13,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,4,33,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,4,37,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,4,55,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,4,56,kampusGiris,cikis,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,5,29,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,5,35,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,5,39,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,5,46,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,5,48,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,5,52,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,5,59,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,6,0,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,6,2,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,6,4,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,6,9,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,6,15,kampusGiris,cikis,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,6,17,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,6,24,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,6,31,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,6,45,kampusGiris,giris,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,6,46,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,6,47,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,6,48,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,6,50,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,6,54,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,7,5,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,7,6,kampusGiris,cikis,van
2024/10/24,2024,10,Ekim,24,Perşembe,22,7,10,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,7,11,kampusGiris,cikis,van
2024/10/24,2024,10,Ekim,24,Perşembe,22,7,15,kampusGiris,cikis,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,7,17,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,7,20,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,7,22,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,7,25,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,7,25,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,7,43,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,7,51,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,7,59,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,8,11,kampusGiris,cikis,van
2024/10/24,2024,10,Ekim,24,Perşembe,22,8,22,kampusGiris,cikis,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,8,22,kampusGiris,cikis,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,8,23,kampusGiris,cikis,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,8,23,kampusGiris,giris,van
2024/10/24,2024,10,Ekim,24,Perşembe,22,8,32,kampusGiris,cikis,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,8,36,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,8,44,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,8,56,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,8,56,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,9,2,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,9,3,kampusGiris,cikis,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,9,4,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,9,6,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,9,12,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,9,24,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,9,26,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,9,39,kampusGiris,cikis,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,9,49,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,10,18,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,10,22,kampusGiris,giris,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,10,25,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,10,26,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,10,27,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,10,27,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,10,28,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,11,1,kampusGiris,cikis,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,11,4,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,11,11,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,11,13,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,11,17,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,11,24,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,11,40,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,11,45,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,11,54,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,11,55,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,11,57,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,11,58,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,12,14,kampusGiris,cikis,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,12,16,kampusGiris,cikis,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,12,17,kampusGiris,giris,van
2024/10/24,2024,10,Ekim,24,Perşembe,22,12,20,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,12,24,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,12,29,kampusGiris,cikis,van
2024/10/24,2024,10,Ekim,24,Perşembe,22,12,47,kampusGiris,cikis,ambulance
2024/10/24,2024,10,Ekim,24,Perşembe,22,12,55,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,13,10,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,13,13,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,13,22,kampusGiris,giris,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,13,24,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,13,31,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,13,32,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,13,44,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,13,48,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,14,20,kampusGiris,giris,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,14,24,kampusGiris,giris,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,14,26,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,14,26,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,14,29,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,14,30,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,14,32,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,14,40,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,14,42,kampusGiris,giris,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,14,44,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,14,52,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,15,15,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,15,24,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,15,29,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,15,38,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,15,55,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,16,1,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,16,12,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,16,23,kampusGiris,cikis,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,16,28,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,16,29,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,16,36,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,16,44,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,16,47,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,17,0,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,17,2,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,17,4,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,17,6,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,17,9,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,17,11,kampusGiris,cikis,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,17,23,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,17,23,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,17,38,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,17,42,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,18,20,kampusGiris,giris,van
2024/10/24,2024,10,Ekim,24,Perşembe,22,18,23,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,18,32,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,18,37,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,18,40,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,18,44,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,19,4,kampusGiris,giris,van
2024/10/24,2024,10,Ekim,24,Perşembe,22,19,5,kampusGiris,giris,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,19,7,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,19,12,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,19,13,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,19,15,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,19,16,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,19,34,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,19,49,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,19,50,kampusGiris,cikis,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,19,51,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,19,58,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,20,25,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,20,33,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,20,34,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,20,35,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,20,55,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,21,23,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,21,26,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,21,55,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,22,9,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,22,11,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,22,12,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,22,24,kampusGiris,cikis,van
2024/10/24,2024,10,Ekim,24,Perşembe,22,22,53,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,22,55,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,22,55,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,22,56,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,23,31,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,23,32,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,23,32,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,23,36,kampusGiris,cikis,van
2024/10/24,2024,10,Ekim,24,Perşembe,22,23,37,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,23,40,kampusGiris,giris,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,23,40,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,23,46,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,24,22,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,24,32,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,24,53,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,24,56,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,25,5,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,25,13,kampusGiris,cikis,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,25,51,kampusGiris,cikis,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,25,57,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,26,9,kampusGiris,cikis,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,26,13,kampusGiris,cikis,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,26,25,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,26,26,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,26,31,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,26,33,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,26,35,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,26,40,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,26,42,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,26,52,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,26,53,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,26,55,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,26,57,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,26,58,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,27,24,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,27,28,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,27,30,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,27,30,kampusGiris,giris,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,27,40,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,27,42,kampusGiris,giris,van
2024/10/24,2024,10,Ekim,24,Perşembe,22,27,43,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,27,52,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,27,54,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,27,56,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,28,15,kampusGiris,cikis,bus
2024/10/24,2024,10,Ekim,24,Perşembe,22,28,25,kampusGiris,cikis,van
2024/10/24,2024,10,Ekim,24,Perşembe,22,28,28,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,28,39,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,28,44,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,29,0,kampusGiris,cikis,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,29,11,kampusGiris,giris,car
2024/10/24,2024,10,Ekim,24,Perşembe,22,29,11,kampusGiris,cikis,motorcycle
2024/10/24,2024,10,Ekim,24,Perşembe,22,29,12,kampusGiris,giris,car
